,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
0,-0.05390185748654302,-0.06092773946224327,-0.04075464236001094,-0.06239645751852787,-0.039278514606852055,-0.044354373266518005,-0.06363748289876028,-0.08667523830454552,-0.057658175149251964,-0.055671131684699386,-0.06534237916841193,-0.07252715922151484,-0.07988178242491703,-0.08677031532295056,-0.06066225688526349,-0.037644698542670975,-0.042670642327437606,-0.04590055844809446,-0.04570759932276706,-0.03838741175123253,-0.03626156715438723,-0.04079080209228357,-0.04882070021071159,-0.052541855129144346,-0.05543300576561681,-0.04686969573778471,-0.045640877942605074,-0.03091863400798898,-0.02941371462133397,-0.03378671715301713,-0.0442808721844736,-0.04890116508574009,-0.03961122455053123,-0.04183819735123816,-0.051081726305054045,-0.04128052488079383,-0.048948644031774596,-0.04506587179481384,-0.03655000574954444,-0.038166514559513746,-0.045278851389525816,-0.03115117038534932,-0.039984225346592316,-0.03307645525603035,-0.04017375463125839,-0.02592332326403161,-0.03903223354839003,-0.04900487908410185,-0.035942941887554876,-0.04437147640792474,-0.03083545083341942,-0.045011179362905496,-0.0577295004930664,-0.03802277805661246,-0.06836970004157024,-0.0653220420648165,-0.05140861585774848,-0.05292825906613629,-0.053856936203790694,-0.058647475898465945,-0.050511317136831886,-0.058977001588592995,-0.0667153114792319,-0.04370373602883168,-0.04776922159005421,-0.0421763829186153,-0.06428482818818251,-0.06617830046197457,-0.10032471365322496,-0.09517259539279026,-0.07350778625184805,-0.08223989278524058,-0.07479037963073712,-0.08377806115168611,-0.06631667562500629,-0.06522626007848506,-0.05014030863931068,-0.05831688760100484,-0.04985046932930422,-0.032117406448891966,-0.0406819258247389,-0.037269322467402916,-0.05375949815018395,-0.054016492156617316,-0.08577691909162388,-0.05585233283921048,-0.07863274031805961
1,-0.06236460466858846,-0.06943773423826932,-0.041570088079853906,-0.04381573650946668,-0.03265241123498021,-0.04732377671434039,-0.05810491433481689,-0.07126077881868371,-0.07246484784267587,-0.05785084627186703,-0.04832304819388575,-0.05727076789937941,-0.050906563882825835,-0.05907230643849978,-0.0636886073053712,-0.049183342775517995,-0.04749796052500991,-0.04590537999283972,-0.04838600860033844,-0.04734577714980034,-0.03902786992421572,-0.036306727592714326,-0.04223288726064512,-0.059415521615930014,-0.049626443354392626,-0.036524893430791135,-0.049534435665803296,-0.02419554985782583,-0.033233767864014475,-0.04246606300132334,-0.03680785579046031,-0.043395553689080685,-0.040291435975760674,-0.03657471887199593,-0.04785254364720369,-0.045833992960222704,-0.05702525964853856,-0.041837310343125496,-0.03347518346531968,-0.04259275060587627,-0.042989963056736885,-0.029668149403469596,-0.02970413188204781,-0.027535170456884365,-0.03795089552666955,-0.036643726288285744,-0.03126571635063116,-0.036439753833298075,-0.03701201150466878,-0.0301068982440806,-0.054730163124847644,-0.04550590083928688,-0.045771931742283424,-0.05089346590279561,-0.05707268903691326,-0.059566033844078804,-0.06332087523568074,-0.07670817206808371,-0.05130830772889205,-0.045541582556114846,-0.055232562922711684,-0.06959221496800773,-0.04993238044923199,-0.05499493392333595,-0.04876951339025363,-0.061415416789324044,-0.0764719739609872,-0.07144912810859462,-0.0849807175878817,-0.12849165715688704,-0.09348386170786255,-0.08500506141057733,-0.09254308933848313,-0.08199849318365726,-0.06937421013166754,-0.051125291830511836,-0.07133727577613483,-0.06710755145535668,-0.05668696610469184,-0.03410988555189581,-0.05195740401945882,-0.040548363575088855,-0.05826398058137954,-0.06222283048433024,-0.060629876534203424,-0.07067538587001491,-0.0830734182485709
2,-0.05454378370692429,-0.04974411168343406,-0.044545301608747444,-0.05316782967249863,-0.03211726158467534,-0.03918331318316813,-0.06386660524698085,-0.06922012766036698,-0.09964227779923465,-0.07060171126134397,-0.08335831282903036,-0.08874791446931996,-0.060472100378822,-0.05809121724732728,-0.05798855144792038,-0.06132811806963145,-0.04158870496603844,-0.04564270103520256,-0.0363184983843089,-0.03207019458763607,-0.04210744567783449,-0.03743012448392555,-0.05310051439419618,-0.05102972549370153,-0.04933939458768807,-0.03638585023962141,-0.04489080310457804,-0.03190279456546701,-0.04330148614880086,-0.04440916230391094,-0.03485656496478877,-0.033344808385101746,-0.04759475459446548,-0.04779665387793041,-0.044171722965477875,-0.05227731883438724,-0.060923809967423546,-0.04951237249812167,-0.041269022135845025,-0.03580542043169292,-0.03647869444662071,-0.03408929782932929,-0.02534058611587474,-0.024284750361823412,-0.03051656525639472,-0.032634101902805586,-0.03198114785503842,-0.0450532294387189,-0.03875359350423797,-0.03337244336255695,-0.03801878799537883,-0.051925434688805464,-0.05497928738481736,-0.05427876098760834,-0.06424023027326559,-0.06518562488113552,-0.057617871162035914,-0.06674150748823475,-0.05867910180253792,-0.0637395233228344,-0.06376351171239011,-0.06915530247288339,-0.05091627049555187,-0.05315553436694183,-0.046907532006187545,-0.06358002726923258,-0.059356106197422424,-0.06906835650360536,-0.08287334952950695,-0.08694230243047717,-0.06146923859849249,-0.07925750174313652,-0.06588845687025668,-0.07827621869960891,-0.07239684635733733,-0.06621590548102532,-0.07806278662114728,-0.07485845052687906,-0.04950111755362219,-0.027409211882336394,-0.03856859935125607,-0.0647336082218243,-0.0481347207609713,-0.05534581221185358,-0.06409915832267728,-0.05749027843146505,-0.0554488800218422
3,-0.05795323511205004,-0.051298990396267875,-0.04818986059640011,-0.051954484084441026,-0.046238435642596346,-0.04586531670026142,-0.0745701932137978,-0.07366501309381865,-0.09752478569531994,-0.06821954801638755,-0.06723621749050471,-0.05707019208083552,-0.0754191161948184,-0.08403953876205694,-0.049066739128048056,-0.05117323999170172,-0.05117548467468214,-0.038788680520258356,-0.03069576228555774,-0.05331516216839111,-0.034655147918459,-0.047754204024744895,-0.04755413417121309,-0.04539123723060509,-0.04504459144026299,-0.033703652572997025,-0.03827749824688004,-0.04173196245782061,-0.045833954763673246,-0.04159186244291536,-0.035623509438982806,-0.043721037351414666,-0.03628818256171109,-0.04931863734800258,-0.04730213790554835,-0.05529211546354906,-0.06089446415157011,-0.04011733317137363,-0.03915134581542057,-0.03688475852368083,-0.04042154738833492,-0.03715624397720352,-0.040272298069506135,-0.026970776421086935,-0.039004866793673806,-0.028713266721695135,-0.046589929252936466,-0.03516317585313802,-0.03341253399870807,-0.03932105658066563,-0.03861667807357921,-0.062067002880912915,-0.05143891319683977,-0.05521552555482275,-0.07494649981168493,-0.06862016345386265,-0.07813909015321648,-0.07109495986216156,-0.06855557919394527,-0.04400374125719164,-0.06204727762032343,-0.06250985914422791,-0.06084759406809168,-0.04736578960274115,-0.062146930375564166,-0.04729571247610707,-0.06156617679068727,-0.06064561197350938,-0.08481703501669527,-0.13544188948518107,-0.09241339686995369,-0.0636943608931705,-0.07395001255685185,-0.0589834583446633,-0.0808318059502698,-0.041651824656704174,-0.0670038171701558,-0.057175713627575044,-0.04460414152489963,-0.03165698455091112,-0.04504066558819776,-0.052867510426496796,-0.04701900344172769,-0.0541594512316614,-0.06547098577805481,-0.06733252667726274,-0.06231028940464375
